Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Marcus Semien","TEX",152.868,679.732,608.566,160.307,97.1764,33.3238,3.36155,26.4455,99.3247,85.1801,60.9721,0.27389,109.7,4.16552,4.731,1.2975,7.19933,14.5924,3.97728,0.263418,0.0897001,0.161386,0.55581,0.332301,0.459589,0.340252,0.791891,0.196172,5.33122,0.280543,0.89437,-0.00877612,95.1719,12.3505,114.466,0.885594,3.18431,12.667925834655762,5.543388366699219,4.11891,30.670000076293945,2.81818,-0.26328,0.647498,"12533"
"Bryce Harper","PHI",146.547,632.316,531.857,151.114,86.4597,34.0773,1.48614,29.0908,95.135,92.2433,88.8777,8.49838,134.932,5.38538,5.59657,0.599735,11.9808,12.4688,4.15807,0.284125,0.140559,0.213394,0.658683,0.388429,0.517876,0.38376,0.906305,0.233751,4.4378,0.326763,-1.25834,-0.588279,111.381,34.3365,141.872,-1.84662,-0.0812878,30.953777074813843,-11.690494023263454,4.0684,17.93000030517578,3.62022,1.11755,0.58131,"11579"
"Michael Harris II","ATL",147.4,602.549,557.725,160.496,100.138,34.775,3.3082,22.2746,89.0538,79.9261,34.0341,1.74856,120.303,6.31554,3.03168,1.44299,9.7053,23.4223,5.07939,0.287769,0.0564835,0.199657,0.282903,0.334127,0.481799,0.34789,0.815926,0.19403,6.16398,0.330532,0.187112,1.47156,88.1873,14.7702,116.942,1.65867,3.61787,14.304978132247925,5.892550468444824,4.06047,30.670000076293945,2.86775,0.419928,0.622921,"25931"
"Trea Turner","PHI",152.501,666.865,612.153,171.118,110.434,34.0397,3.98248,22.6621,97.1985,82.4649,44.944,0.794201,132.499,4.79436,4.05428,0.919296,10.1807,27.3923,4.33596,0.279535,0.067396,0.198689,0.339203,0.331644,0.459214,0.339275,0.790858,0.179679,6.53625,0.321999,0.643695,2.42031,92.8287,11.5752,112.05,3.064,-2.61999,13.019153833389282,4.440227270126343,4.00586,12.220000267028809,2.08735,-0.243284,0.651821,"16252"
"Bo Bichette","TOR",146.035,638.416,595.058,173.191,114.238,34.4987,1.99323,22.4617,85.9823,82.7281,35.9799,0.0936291,125.143,3.26854,3.21703,0.893331,13.1192,10.7261,3.85763,0.29105,0.056358,0.19602,0.287511,0.333227,0.468966,0.343906,0.802193,0.177916,4.52275,0.334457,0.346823,-0.664912,91.3244,13.5371,120.812,-0.318089,-5.10599,15.602156162261963,1.6548724174499512,3.88377,39.06999969482422,1.69715,0.210363,0.842119,"19612"
"Royce Lewis","MIN",128.59,546.969,493.439,133.283,79.6469,26.3625,1.44884,25.8248,76.5087,79.1982,44.9896,0.651516,121.497,5.23617,2.38896,0.915745,10.0292,12.5637,3.47789,0.270111,0.0822525,0.222127,0.370294,0.336064,0.486418,0.351603,0.822482,0.216308,4.89556,0.30834,-0.369358,0.0491244,81.7393,15.0943,126.044,-0.320234,0.288658,16.748262643814087,1.8995376229286194,3.71264,55.11000061035156,2.75042,0.0382085,0.215121,"20437"
"Jose Altuve","HOU",139.054,614.801,543.209,149.108,95.1651,29.105,1.25121,23.5867,95.7442,71.8124,60.8585,0.769169,98.8322,6.64632,2.75511,1.33125,12.1319,14.1874,3.64028,0.274494,0.098989,0.160755,0.615776,0.353095,0.462944,0.352637,0.816039,0.188449,4.95418,0.296358,-0.788141,0.0535368,92.4042,17.4943,126.321,-0.734604,-3.80411,18.654904782772064,-2.601469039916992,3.68375,43.290000915527344,2.67954,0.229776,0.607761,"5417"
"Dansby Swanson","CHC",151.292,643.537,576.392,147.529,93.5184,28.4269,1.98032,23.6035,83.6846,82.727,57.3242,0.411199,157.65,4.71187,4.33113,0.778359,9.61312,11.4655,3.21575,0.255953,0.0890768,0.244974,0.363617,0.32604,0.434995,0.328992,0.761035,0.179042,4.61959,0.310226,0.99189,-0.259602,84.0857,5.67444,107.414,0.732288,1.44826,6.545848071575165,8.45250940322876,3.67856,123.48999786376953,3.4065,-0.278812,0.485172,"18314"
"Vladimir Guerrero Jr.","TOR",153.195,663.087,584.151,164.987,100.537,31.918,0.886367,31.6458,89.6144,98.3938,67.2014,5.35858,98.5555,7.29391,3.97569,0.464874,17.4387,5.5578,2.11721,0.282439,0.101346,0.148631,0.681863,0.361417,0.502636,0.367539,0.864053,0.220196,3.07442,0.291186,-1.404,-1.08943,107.868,27.0746,137.192,-2.49343,-0.73274,27.056363582611084,-13.6483074426651,3.58355,32.79999923706055,4.13239,-0.485177,0.973328,"19611"
"Luis Robert Jr.","CHW",142.934,602.437,556.248,149.618,87.0018,31.1471,1.50803,29.9613,84.8279,84.7177,33.3113,2.97398,154.442,9.21635,3.20653,0.45486,8.13811,18.4806,4.58302,0.268978,0.0552943,0.256362,0.215688,0.319189,0.491984,0.343461,0.811173,0.223007,5.50161,0.319042,-0.0992458,0.786601,85.9549,12.5514,117.275,0.687356,-0.146305,13.369038164615631,1.8676654547452927,3.56291,35.09000015258789,2.3469,-0.385831,0.254618,"20043"
"William Contreras","MIL",140.734,584.008,517.077,140.4,89.3183,27.6366,1.22701,22.2177,77.1396,74.2642,58.1429,1.32367,130.656,4.8477,2.88422,1.05609,14.2756,4.29202,1.06483,0.271526,0.0995584,0.223723,0.445007,0.348897,0.458623,0.348524,0.80752,0.187097,3.46545,0.321945,-0.931253,-0.754398,85.7812,14.6233,118.551,-1.68565,-0.314721,11.736136317253113,4.0289322435855865,3.5555,76.83999633789062,2.21384,-0.572687,0.512395,"20503"
"Ozzie Albies","ATL",147.541,641.191,582.979,158.89,95.6146,32.7046,3.89505,26.6758,93.9987,92.6098,45.136,1.27759,108.19,5.60658,6.5914,0.877781,7.03783,13.0895,3.66373,0.272548,0.070394,0.168733,0.417192,0.327391,0.479283,0.343053,0.806674,0.206735,5.59182,0.290769,1.04963,-0.0463309,91.2671,13.1417,113.699,1.0033,-0.261215,11.884886980056763,1.819796234369278,3.54425,23.18000030517578,1.22129,-0.11974,0.535142,"16556"
"Sean Murphy","ATL",117.818,473.337,409.389,103.235,58.6196,23.2297,0.926571,20.4592,63.5321,65.5604,48.1435,0.637308,105.692,12.4379,3.012,0.35441,11.6638,0.26397,0.27939,0.252169,0.101711,0.223291,0.455508,0.346348,0.463362,0.349684,0.80971,0.211194,2.35455,0.289173,-0.267659,-0.978678,69.9814,12.308,118.144,-1.24634,2.46073,9.3932546377182,9.537639141082764,3.49532,144.5800018310547,3.77716,-0.322276,0.410047,"19352"
"Andrés Giménez","CLE",143.045,591.514,532.063,140.244,92.6209,27.4607,3.87115,16.2915,75.1948,66.0029,33.6832,2.59086,112.016,18.3987,3.84316,3.52661,9.03682,26.2723,5.64411,0.263586,0.0569439,0.189371,0.3007,0.327092,0.421607,0.323906,0.748699,0.158021,6.52078,0.304105,-0.419667,1.77722,74.7899,2.71732,107.661,1.35755,5.51876,6.78729784488678,7.773721933364868,3.45603,103.95999908447266,3.86237,-0.920363,0.881324,"19950"
"J.T. Realmuto","PHI",132.674,525.491,474.288,121.487,74.3312,24.1191,3.24505,19.7916,68.4618,68.5328,37.7702,1.96202,126.862,9.3082,3.73402,0.390672,7.7411,14.7531,3.65013,0.256146,0.071876,0.241417,0.297725,0.321016,0.445871,0.328843,0.766886,0.189725,5.79529,0.306896,0.167866,0.489621,68.5968,4.5688,105.057,0.657486,3.02702,3.949723243713379,12.649962425231934,3.43999,73.06999969482422,4.06778,-0.174191,0.289619,"11739"
"Brandon Nimmo","NYM",144.795,636.663,547.798,146.208,94.7805,27.9918,4.56239,18.8729,86.7668,65.3159,71.742,0.359774,127.657,11.5171,2.90962,2.69597,10.1874,4.00893,1.75684,0.266901,0.112684,0.200509,0.561992,0.361954,0.438014,0.349554,0.799968,0.171113,4.39676,0.315046,-0.220166,-1.30878,94.0598,16.4861,121.428,-1.52895,0.775291,15.09482455253601,-3.2468051314353943,3.3411,197.50999450683594,2.38001,-0.420781,0.690841,"12927"
"Ketel Marte","ARI",143.375,617.091,544.52,148.372,91.5488,32.9731,4.61685,19.2328,83.476,76.5683,61.6776,1.9977,104.295,5.58559,4.43077,0.876363,12.6471,6.64416,1.7853,0.272481,0.0999491,0.169011,0.591375,0.349935,0.455955,0.347076,0.80589,0.183474,4.92961,0.303554,-0.352138,-0.632976,89.8984,14.7096,117.581,-0.985114,-2.57801,12.455614387989044,-0.7460918426513672,3.26345,120.29000091552734,3.13089,-0.96848,0.562904,"13613"
"Nico Hoerner","CHC",146.373,638.378,577.962,162.724,121.893,27.7336,3.93367,9.16343,83.1566,62.2391,44.231,1.56483,77.2877,10.5502,4.16563,1.46919,11.7948,32.5224,7.30944,0.281547,0.0692866,0.121069,0.572291,0.341501,0.390709,0.321016,0.73221,0.109161,6.48884,0.309799,-0.134554,2.07009,79.1832,1.40052,101.978,1.93553,4.94254,3.4740628004074097,7.34557580947876,3.24437,66.36000061035156,2.30131,-3.62419,1.57333,"21479"
"Gleyber Torres","NYY",146.495,621.982,555.287,148.872,97.0075,27.0883,1.23918,23.5369,82.0373,77.1318,57.224,0.907293,107.109,3.36881,4.92813,1.17388,12.2663,12.5249,4.49352,0.268099,0.0920028,0.172205,0.534262,0.337406,0.448505,0.338853,0.785912,0.180406,4.28452,0.291769,-0.41193,-0.598968,86.363,10.5781,114.134,-1.0109,-0.609163,9.701643466949463,1.6515647172927856,3.24196,87.04000091552734,3.17376,-0.704162,0.175603,"16997"
"Willy Adames","MIL",145.367,617.716,548.142,132.365,75.7916,28.6062,1.42718,26.5397,77.9058,84.6654,61.6582,1.67735,160.389,3.54443,4.01744,0.353861,9.34778,6.38576,2.31722,0.241479,0.0998164,0.259648,0.38443,0.320019,0.444127,0.32843,0.764145,0.202648,3.91805,0.289748,0.478462,-0.77435,80.4238,5.15864,105.08,-0.295888,1.06602,3.59193417429924,7.7959922552108765,3.23351,178.69000244140625,2.27161,-0.0139224,0.928709,"15986"
"Carlos Correa","MIN",134.675,575.97,508.654,131.84,82.4196,27.8254,1.23707,20.3581,69.9633,70.4079,58.9446,1.95865,121.247,4.06584,3.93256,0.373013,15.861,0.262911,0.261922,0.259194,0.10234,0.210509,0.486153,0.338519,0.438833,0.335918,0.777352,0.179639,2.08084,0.300506,-0.594466,-1.16343,78.5703,8.39177,115.172,-1.7579,-0.758611,8.712787508964539,3.7647865414619446,3.19561,252.6199951171875,1.49555,0.15341,0.479601,"14162"
"Manny Machado","SDP",139.643,599.054,536.438,143.767,88.4319,26.0195,1.22111,28.0949,78.4925,90.5398,54.8139,4.21606,110.84,2.36547,5.2192,0.21714,11.626,5.89418,2.12557,0.268004,0.0915008,0.185026,0.494529,0.335562,0.47818,0.345692,0.813742,0.210176,3.52905,0.287227,-0.391035,-0.807786,86.5821,13.5909,118.796,-1.19882,0.406173,12.521560311317444,-1.0682878196239471,3.17416,71.04000091552734,3.55102,-1.16075,0.721265,"11493"
"Willson Contreras","STL",118.674,479.913,414.542,105.521,63.2337,21.2966,0.816228,20.1746,62.0836,63.8862,47.2587,0.773006,109.158,14.3349,3.08367,0.694461,10.7286,4.86017,1.9432,0.254549,0.0984734,0.227453,0.432939,0.348723,0.455863,0.348552,0.804586,0.201314,3.66324,0.296041,-0.713711,-0.804,70.5023,12.0276,120.745,-1.51771,-1.23773,10.613659620285034,4.738374590873718,3.15879,139.08999633789062,2.33088,-0.568852,0.260083,"11609"
"J.P. Crawford","SEA",145.063,624.828,537.099,136.507,93.8996,28.8967,1.32474,12.386,79.4057,57.4699,74.7377,0.732746,108.303,6.68432,3.75977,2.54781,10.5493,3.31227,1.27361,0.254156,0.119613,0.173332,0.690082,0.35021,0.382074,0.325099,0.732284,0.127917,3.28028,0.295407,0.256902,-1.22034,79.6212,3.48948,110.662,-0.963435,-3.35018,7.018879473209381,3.3657095432281494,3.15244,275.69000244140625,2.20451,1.38335,0.63975,"15491"
"Xander Bogaerts","SDP",146.538,627.941,558.679,155.614,105.205,31.1136,1.24234,18.0528,80.6271,70.5981,55.9965,0.662348,110.489,6.69172,5.89712,0.676634,14.5637,12.0809,2.46165,0.278538,0.0891748,0.175954,0.506808,0.348022,0.435617,0.339991,0.783639,0.157079,4.44826,0.315481,-0.0683063,0.0886396,87.7841,11.2731,114.91,0.0203333,-0.578226,11.42917918227613,-1.3647969961166382,3.13365,110.88999938964844,2.4908,0.25519,0.598499,"12161"
"Matt McLain","CIN",133.66,588.819,519.187,133.97,79.4605,28.6541,3.71749,22.1382,81.5119,73.8306,57.1985,0.670881,158.837,8.68483,2.53749,1.21138,7.3367,19.7118,5.25305,0.258039,0.097141,0.269754,0.360109,0.340114,0.45547,0.343492,0.795584,0.197431,6.15524,0.328194,-0.967733,0.610441,84.0269,12.2827,110.295,-0.357292,0.55012,7.152434051036835,3.971696376800537,3.10906,64.70999908447266,2.71726,0.140739,0.435667,"29695"
"Gabriel Moreno","ARI",123.786,468.387,422.476,120.516,86.4463,22.9677,1.26032,9.84168,52.4317,56.331,35.8007,0.230317,85.0246,5.24723,4.23042,0.632625,13.3546,5.86491,1.86108,0.285261,0.076434,0.181526,0.421063,0.345403,0.415477,0.331795,0.760881,0.130216,3.70102,0.333517,-0.92743,-0.593124,62.2908,5.22058,107.337,-1.52055,4.12214,2.7369495630264282,12.240800857543945,3.08431,152.92999267578125,2.30827,0.881897,1.10664,"22664"
"Yandy Díaz","TBR",136.997,596.117,514.676,150.95,104.882,28.5547,0.586657,16.9267,81.9306,68.5678,71.7416,1.21031,86.5826,5.88609,2.64383,1.16938,14.9092,1.37938,0.990725,0.293292,0.120348,0.145244,0.828591,0.384198,0.449716,0.364264,0.833915,0.156425,2.35101,0.323876,-0.960719,-1.53922,95.3519,22.7186,131.454,-2.49994,1.27269,20.347500324249268,-9.767877578735352,3.07708,139.44000244140625,2.27384,0.958737,1.18034,"16578"
"Nolan Arenado","STL",145.224,618.788,561.529,146.622,90.0965,29.3724,1.63201,25.5213,74.1011,90.7715,46.6575,3.62307,91.996,4.81289,5.45413,0.333909,12.7508,3.56386,1.4673,0.261112,0.0754015,0.148671,0.507169,0.320303,0.455582,0.33049,0.775885,0.19447,3.0873,0.269433,-0.100585,-0.969415,81.6216,6.22596,108.435,-1.07,2.54831,5.289732098579407,4.415906310081482,3.06683,110.88999938964844,3.1237,-0.985263,0.804954,"9777"
"Jung Hoo Lee","SFG",135.242,584.235,523.558,150.161,100.705,35.1477,3.87362,10.4343,70.3589,59.7139,50.0518,3.12521,52.6221,4.88444,2.68021,3.06027,11.8146,8.68876,2.55853,0.286809,0.0856706,0.09007,0.951156,0.352901,0.428527,0.338695,0.781428,0.141719,4.78767,0.301667,-0.907638,-0.517303,81.0453,9.85971,114.027,-1.42494,-0.307334,8.561071991920471,1.7797395288944244,3.01296,254.2899932861328,3.56572,-0.894505,1.13025,"sa3012640"
"Ha-Seong Kim","SDP",144.899,601.281,527.101,129.452,87.7421,25.5348,1.61716,14.5579,73.6362,59.3967,60.4735,0.518136,114.806,5.51782,4.34042,3.84816,8.22414,26.68,5.73085,0.245592,0.100575,0.190936,0.526745,0.327139,0.383029,0.312669,0.710167,0.137436,5.66545,0.285751,-0.563939,1.73659,70.4131,-2.84945,96.2883,1.17265,4.583,-1.546810507774353,10.935544967651367,2.97584,87.70999908447266,2.65452,0.0931939,1.12462,"27506"
"Pete Alonso","NYM",152.262,648.52,562.8,140.547,74.605,23.7775,1.27101,40.8939,89.4047,109.393,65.6045,7.00918,138.751,14.7269,5.04998,0.339012,12.4789,3.55984,0.992433,0.249729,0.10116,0.21395,0.472821,0.340767,0.514478,0.360017,0.855245,0.26475,3.15986,0.256703,-1.40519,-0.846713,101.447,22.4285,128.559,-2.2519,-0.687169,20.3167667388916,-12.631614208221436,2.96621,27.6200008392334,2.49034,0.652132,1.73668,"19251"
"Matt Chapman",,124.977,550.491,478.175,112.124,61.5932,25.545,1.85728,23.1285,68.3694,69.5488,60.6547,0.333665,155.898,7.05828,4.27863,0.324975,5.84703,2.95344,1.20057,0.234483,0.110183,0.283198,0.389066,0.326877,0.440778,0.331915,0.767655,0.206295,3.62026,0.293301,0.331447,-0.909798,73.2644,6.19022,109.406,-0.578351,2.12651,5.730871140956879,4.05516242980957,2.84318,277.0899963378906,3.32669,1.15557,0.709261,"16505"
"Bryan Reynolds","PIT",147.655,642.011,567.187,152.303,94.7752,29.5003,3.95216,24.0757,86.3597,81.0103,60.7547,3.06842,136.718,9.01942,4.13125,0.918878,11.5064,9.85116,2.29337,0.268524,0.0946319,0.212952,0.444381,0.346405,0.461814,0.347129,0.808219,0.19329,5.0089,0.312351,-0.368016,-0.241978,93.5569,15.3316,116.449,-0.609993,0.0773809,12.472432672977448,-6.065024174749851,2.81937,92.58000183105469,1.80437,-0.347651,0.398527,"19326"
"Edouard Julien","MIN",131.254,545.042,456.099,111.794,71.2643,23.0136,1.41832,16.0979,72.5601,54.3019,78.5921,1.20867,161.08,4.87843,3.4521,2.02049,10.071,7.75991,2.09844,0.245109,0.144194,0.295537,0.487906,0.359589,0.40767,0.338487,0.767258,0.162561,4.29849,0.3389,-0.14837,-0.516662,75.5142,9.10396,116.953,-0.665032,-0.399893,10.40622216463089,-0.6812167763710022,2.81635,216.30999755859375,3.60743,-0.0494194,0.439699,"27534"
"Cal Raleigh","SEA",127.84,505.085,453.488,102.545,52.2209,23.0724,0.951363,26.2999,61.1151,70.4237,44.4566,0.724829,138.107,3.26155,3.57764,0.301263,5.88356,0.748356,0.309358,0.226124,0.0880179,0.273432,0.3219,0.297677,0.455182,0.320963,0.752859,0.229058,2.40643,0.260524,-0.578323,-0.74536,62.6276,1.08585,107.795,-1.32368,3.62475,3.3939931392669678,7.36155891418457,2.78374,142.60000610351562,2.9139,-1.02363,1.00955,"21534"
"Josh Jung","TEX",141.074,597.447,549.014,141.928,85.7489,28.0148,1.84719,26.3174,76.1835,83.3264,38.7784,0.899554,168.289,6.20142,3.10666,0.346872,8.66495,2.95459,1.41073,0.258515,0.0649068,0.28168,0.230428,0.313026,0.460079,0.330464,0.773105,0.201564,3.43325,0.323374,-1.02437,-1.00487,78.7941,5.99867,107.682,-2.02924,2.46002,3.4700639247894287,3.6801337003707886,2.73714,113.37999725341797,2.07929,-0.193671,0.706453,"26299"
"Randy Arozarena","TBR",147.668,636.45,551.674,142.717,86.6507,28.6177,2.7367,24.7116,87.6248,80.2184,66.1186,1.34473,153.061,13.9572,4.24567,0.454384,10.3944,24.8723,8.35093,0.258697,0.103886,0.240492,0.431975,0.350305,0.454875,0.34837,0.80518,0.196177,5.62694,0.312061,-0.804522,0.17543,93.4024,15.8547,120.621,-0.629092,-2.35606,15.363164067268372,-9.682592153549194,2.72537,46.93000030517578,2.2774,0.153972,0.614456,"19290"
"Yainer Diaz","HOU",116.735,451.649,423.227,115.442,71.1166,22.0386,0.922067,21.3646,56.8671,68.107,20.0153,0.534574,86.7067,4.01033,3.7576,0.638994,9.64155,0.777265,0.363643,0.272766,0.0443161,0.191978,0.230839,0.309234,0.480638,0.334992,0.789872,0.207871,2.58717,0.294994,-0.549891,-0.726997,61.2637,6.23293,114.09,-1.27689,-0.727766,6.348311543464661,5.471415758132935,2.70881,111.12999725341797,2.88101,0.912841,0.743306,"23003"
"Ian Happ","CHC",148.917,634.543,547.177,137.075,84.0656,30.1314,2.62377,20.254,79.2764,76.2225,76.5387,1.94039,147.802,5.78878,4.31707,0.72157,11.0867,11.0927,3.03002,0.250512,0.12062,0.232927,0.517845,0.346158,0.426216,0.336282,0.772373,0.175703,4.65544,0.304667,-0.206293,-0.327485,86.7524,9.43697,112.382,-0.533779,2.70806,9.040363907814026,-3.6056551933288574,2.69439,157.6199951171875,2.15008,-1.76076,0.448143,"17919"
"Anthony Volpe","NYY",142.365,576.849,513.318,119.977,70.5232,26.5981,3.29394,19.5616,70.9722,64.6778,51.0964,0.184644,144.091,7.11666,3.56648,1.7511,7.23993,24.3779,5.32244,0.233728,0.0885785,0.249789,0.354613,0.309843,0.412702,0.313592,0.722545,0.178974,6.25233,0.284275,-0.719913,1.63859,67.9946,-2.29105,96.918,0.918681,1.91263,-1.2476614713668823,8.503581166267395,2.68029,134.69000244140625,2.36565,0.612412,1.10946,"27647"
"Ke'Bryan Hayes","PIT",136.796,584.469,535.658,141.934,91.6762,29.7107,4.5014,16.0456,71.7869,66.3942,42.3616,0.748053,117.671,2.77288,3.13906,0.538128,10.9895,14.0498,4.60551,0.264971,0.0724788,0.20133,0.360001,0.32036,0.427109,0.322458,0.747469,0.162138,5.60926,0.310774,-0.160334,-0.182308,73.196,1.98183,99.9092,-0.342642,5.05051,-0.4083578735589981,6.96743381023407,2.63907,168.4199981689453,2.92956,-0.862077,0.411105,"18577"
"Jonah Heim","TEX",122.691,478.995,434.601,107.472,66.83,22.3282,1.02003,17.2938,53.9981,64.529,38.5167,0.98522,92.2533,2.04077,3.03269,0.804376,8.43262,2.08328,0.740089,0.247289,0.0804114,0.192597,0.417511,0.309561,0.422737,0.315607,0.732298,0.175448,2.90414,0.274861,-0.269624,-0.715563,57.2618,-1.10104,97.384,-0.985186,5.29965,-2.4865840673446655,12.52252197265625,2.62359,172.52999877929688,1.45112,-0.333889,0.359745,"16930"
"Luis Arraez","MIA",143.284,615.423,560.658,177.445,136.542,30.1347,3.01608,7.75248,75.2437,61.872,45.0881,5.26895,39.8377,4.03686,4.3151,1.32491,13.5872,4.0064,2.02193,0.316494,0.0732635,0.0647323,1.13179,0.368948,0.422485,0.343106,0.791432,0.10599,3.67108,0.327983,0.53909,-1.44212,87.6264,12.6406,114.696,-0.903031,-0.584729,10.301712810993195,-4.95683079957962,2.62312,162.16000366210938,2.44823,0.400036,2.11198,"18568"
"Riley Greene","DET",135.886,583.961,524.123,144.52,96.0451,26.3833,5.22833,16.8637,76.7778,64.3884,51.1312,0.805438,152.865,4.11597,3.5842,1.00602,10.5285,9.70128,2.19832,0.275737,0.0875592,0.261772,0.334486,0.342681,0.442551,0.339409,0.785232,0.166814,5.60735,0.356604,-0.178328,-0.147126,81.3536,10.2014,116.008,-0.325454,1.05698,10.875632226467133,-4.471500277519226,2.61706,170.02000427246094,2.44532,0.398021,0.601965,"25976"
"Paul Goldschmidt","STL",147.424,644.46,558.444,148.092,94.3626,28.8736,0.79332,24.0622,87.4482,84.1114,77.0385,2.49638,145.871,4.26753,3.87183,0.838699,10.0328,7.29043,2.13442,0.265186,0.11954,0.226347,0.528126,0.356417,0.448995,0.348809,0.805412,0.183809,3.53505,0.316094,0.140636,-0.777118,94.813,16.2893,120.92,-0.636481,0.139711,15.792113304138184,-11.47258049249649,2.61682,86.88999938964844,2.1598,0.552723,0.569375,"9218"
"Logan O'Hoppe","LAA",113.478,451.557,401.78,101.632,61.8422,17.5464,0.609558,21.6343,54.7349,62.516,40.6441,0.902816,95.8618,6.16803,2.50036,0.464669,6.46574,2.32467,1.26256,0.252955,0.0900087,0.212291,0.423986,0.329078,0.461199,0.339521,0.790277,0.208244,2.59536,0.278949,-0.308917,-0.898201,62.9501,7.93044,114.457,-1.20712,-3.09882,6.6151487827301025,4.04070782661438,2.59245,153.97999572753906,3.23305,-1.7791,0.519307,"24729"
"Zach Neto","LAA",130.616,530.413,468.341,116.505,72.8634,24.6053,1.39919,17.6369,65.2587,62.4665,39.5208,0.954513,120.282,16.1952,4.10982,2.24607,8.22795,9.01073,2.39091,0.248761,0.0745096,0.22677,0.328568,0.326073,0.420248,0.324433,0.746321,0.171487,4.7285,0.295541,-0.221197,-0.190368,67.2966,2.66884,103.999,-0.411565,-0.559421,2.1302154660224915,5.487628519535065,2.55666,269.6000061035156,5.04292,-0.670037,0.176455,"31347"
"Oneil Cruz","PIT",131.89,566.76,505.768,124.954,73.2738,24.0555,4.5214,23.1028,80.2697,71.7669,51.9661,1.00823,154.291,3.51882,4.44981,1.05708,5.14378,21.7163,5.38464,0.247057,0.0916899,0.272234,0.336806,0.318963,0.449535,0.329375,0.768498,0.202478,6.75023,0.30602,-0.60785,1.08619,74.2342,5.17781,104.547,0.478335,-3.17382,3.670639455318451,2.416930675506592,2.5319,82.80000305175781,3.20969,-0.784204,0.729908,"21711"
"Isaac Paredes","TBR",133.319,546.092,472.254,114.18,66.8146,22.9015,0.451527,24.0122,66.671,75.9222,58.0292,0.474137,95.2869,11.1376,4.13822,0.532688,10.8991,0.852783,0.32717,0.241776,0.106263,0.174489,0.608994,0.336071,0.44472,0.338333,0.780791,0.202944,2.14397,0.252504,-0.465566,-1.01164,75.5898,9.05164,113.78,-1.4772,0.116479,7.6924968957901,-0.9874888807535172,2.52102,186.69000244140625,2.40582,-0.639725,0.740726,"20036"
"Max Muncy","LAD",129.488,546.724,457.079,101.972,53.3027,19.2968,1.30625,28.066,78.1137,82.2253,78.7811,2.3218,138.585,6.2643,4.32824,0.270775,6.84959,1.70693,0.545734,0.223094,0.144097,0.253484,0.568466,0.342238,0.455236,0.343841,0.797475,0.232142,3.21244,0.250735,0.00770763,-0.937056,78.1783,11.5632,117.534,-0.929348,-5.43709,10.75204449892044,-4.165461778640747,2.51135,182.1300048828125,3.27868,-0.531197,1.30538,"13301"
"Zack Gelof","OAK",134.939,584.757,523.954,127.855,78.997,27.4071,2.17762,19.2731,71.8396,61.8677,51.9934,1.08844,167.816,4.34543,2.85232,1.61208,8.24839,20.3085,4.9079,0.244019,0.0889145,0.286984,0.309824,0.315862,0.414991,0.316854,0.730854,0.170972,5.61368,0.319624,-0.29917,0.955779,70.5106,-0.73868,105.304,0.656609,-0.591901,4.372929751873016,0.5105440616607666,2.46812,133.49000549316406,3.15244,0.887914,0.772989,"29766"
"Christian Yelich","MIL",144.878,630.842,541.334,141.617,93.7723,27.967,2.39936,17.478,91.0449,67.2345,81.0789,4.95051,144.671,4.58329,2.52691,1.31894,12.7628,21.9996,4.39853,0.261607,0.128525,0.22933,0.560437,0.361033,0.418995,0.340455,0.780028,0.157388,5.72883,0.325216,0.763443,1.19899,88.4328,11.5684,113.142,1.96243,-0.472218,12.233024954795837,-9.102776408195496,2.45465,82.19999694824219,2.08346,0.641848,0.820777,"11477"
"Nolan Jones","COL",139.149,579.472,503.544,135.474,79.9009,28.3055,3.46255,23.8049,81.223,78.1668,68.2951,2.96446,165.679,4.68024,2.41824,0.534816,7.02421,18.9792,3.67151,0.269041,0.117857,0.285913,0.412214,0.360054,0.48083,0.360645,0.840885,0.21179,5.98443,0.352848,-1.54624,1.0911,90.9482,20.3429,111.954,-0.455143,2.26228,8.126672327518463,-3.280909299850464,2.45125,56.689998626708984,2.12933,-0.527306,0.180946,"20529"
"Evan Carter","TEX",137.843,566.45,487.913,123.723,78.4026,24.9878,4.32565,16.007,73.2566,65.751,67.7352,2.64476,141.805,6.35968,3.83331,0.608558,7.65718,18.2129,5.06313,0.253576,0.119578,0.250341,0.477663,0.3496,0.420943,0.335677,0.770543,0.167366,6.11076,0.322567,-1.16658,0.350904,77.1581,8.1395,111.295,-0.815674,3.35516,6.850375711917877,-1.5374178886413574,2.44892,129.50999450683594,3.61699,0.465787,0.568752,"27790"
"Bryson Stott","PHI",148.331,616.049,561.069,149.074,103.19,30.0017,2.71649,13.1652,75.7711,64.526,44.4395,0.828981,106.199,4.32913,4.84849,1.3629,9.00973,23.2585,4.58179,0.265696,0.0721363,0.172387,0.418455,0.321859,0.399245,0.313627,0.721105,0.133549,5.85527,0.30435,-0.346928,1.55336,72.6329,-2.42913,94.8562,1.20643,3.94478,-2.7192596197128296,6.233845472335815,2.44273,107.95999908447266,2.16142,-0.570286,0.895079,"26294"
