Name,Team,W,L,QS,ERA,G,GS,SV,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Jason Foley","DET",2.30665,2.39065,0,3.74281,60.1334,0,6.75739,14.1609,60.8299,258.891,62.6069,27.4969,25.2972,4.76858,17.1397,1.27651,2.73807,49.887,7.38096,2.53588,2.91061,0.705529,0.192695,0.0662041,0.12649063020944595,0.261939,1.31098,0.313728,0.715057,,,3.61425,0.551035,0.614917,487.6199951171875,2.09519,-0.654993,0.917923,"19531"
"Yariel Rodriguez","TOR",3.54158,3.11281,2.3248,4.36613,44.7462,6.38597,0,2.39511,76.1454,330.935,70.4255,40.1522,36.9401,9.32984,35.1993,1.23446,4.48823,76.953,9.09545,4.16038,2.18621,1.10274,0.232532,0.106363,0.12616895884275436,0.241806,1.38714,0.298079,0.707329,,,4.3903,0.543028,0.388715,999,3.89967,-0.980222,0.296152,"sa3023349"
"Erik Swanson","TOR",3.70428,2.8202,0.615697,3.55519,59.2553,0.841978,5.36329,14.9071,61.0601,249.697,52.3977,26.2174,24.12,8.53357,18.3864,0.832326,1.83832,68.2245,10.056,2.71007,3.71061,1.25781,0.27323,0.0736348,0.19959481805562973,0.22834,1.15925,0.28723,0.757458,,,3.83089,0.541418,0.720458,516.9299926757812,0.8275,0.2145,0.858804,"16587"
"Kenley Jansen","BOS",3.52874,3.54587,0,3.99241,59.3353,0,30.7181,0.684496,58.7766,246.575,50.1922,28.3406,26.0734,8.04869,23.3031,1.49572,2.62712,70.2742,10.7605,3.56822,3.01566,1.23243,0.285002,0.0945073,0.1904943808913231,0.22748,1.25042,0.296115,0.725643,,,3.96749,0.53915,0.558748,114.29000091552734,1.88587,-0.857574,1.96123,"3096"
"Pedro Avila","SDP",3.27538,4.79637,2.88566,4.43333,22.4544,12.51,0,0.519785,75.9111,333.533,73.3649,40.6448,37.3932,9.47844,34.1813,0.861277,5.84458,67.9309,8.05387,4.05252,1.98737,1.12376,0.203671,0.102482,0.10118833184242249,0.24996,1.41674,0.295637,0.70963,,,4.67032,0.536766,0.72787,703.97998046875,6.65324,-2.11375,0.378459,"18864"
"Yimi García","TOR",3.05385,3.20209,0,3.84281,58.6298,0,4.36254,15.4442,57.8992,239.342,51.8201,26.8714,24.7217,7.66283,16.2253,1.60101,3.38872,62.3063,9.68506,2.52211,3.84006,1.19113,0.260324,0.0677915,0.19253215193748474,0.235838,1.17524,0.294857,0.71835,,,3.83961,0.521626,0.404417,723.3599853515625,2.07366,-0.947448,0.81873,"12095"
"Tylor Megill","NYM",5.00712,5.08043,3.84963,4.60687,31.8352,12.1937,0,0.808193,83.8516,362.982,84.8728,46.6537,42.9214,12.4841,31.4691,0.602414,3.47028,74.6067,8.00772,3.37766,2.37079,1.33995,0.205538,0.0866962,0.11884219199419022,0.258725,1.38747,0.300429,0.704888,,,4.66107,0.517168,0.530411,550.3800048828125,2.06215,0.646154,0.429724,"21318"
"Gregory Soto","PHI",3.29285,4.20801,0,3.94054,64.0648,0,3.62456,16.1355,62.9953,268.853,53.7678,29.9801,27.5817,6.53007,29.226,0.862184,3.17326,70.119,10.0177,4.17545,2.3992,0.932937,0.260808,0.108706,0.1521015465259552,0.227392,1.31746,0.295596,0.71784,,,3.91939,0.517098,0.491278,611.9600219726562,2.35203,-0.363599,0.545691,"19677"
"John Schreiber","KCR",3.02661,2.62455,0,3.78362,58.3894,0.0600692,2.49168,13.6419,61.072,260.558,54.6222,27.9074,25.6748,6.61157,23.4667,1.2626,3.36475,65.2456,9.61505,3.45821,2.78035,0.974328,0.250408,0.0900632,0.16034440696239471,0.233702,1.27864,0.296602,0.729036,,,3.84375,0.516689,0.668813,735,1.97295,-0.352056,0.661057,"20020"
"Matthew Liberatore","STL",3.0939,3.85914,1.22908,4.55085,29.2704,6.65918,0,3.07439,57.4361,249.47,57.1073,31.5679,29.0425,6.70743,22.7388,0.604668,3.05943,49.9276,7.82345,3.56308,2.1957,1.05103,0.200134,0.0911483,0.10898613184690475,0.255317,1.39017,0.301729,0.685227,,,4.38214,0.511609,0.271443,682.0399780273438,4.68912,-0.623307,0.340945,"22294"
"Hector Neris","CHC",4.40624,3.80631,0,3.78005,64.2303,0.00512402,6.02196,16.3919,64.5337,270.762,54.2819,29.4614,27.1045,8.43451,25.7856,0.712013,3.54677,72.8769,10.1636,3.59611,2.82627,1.17629,0.269155,0.0952334,0.17392154037952423,0.224835,1.24071,0.286335,0.741381,,,4.05914,0.506997,0.658586,433.7799987792969,2.57201,0.979312,0.59954,"11804"
"Hoby Milner","MIL",2.40932,1.965,0,3.72127,60.06,0,0.399793,13.362,58.6521,244.015,56.2012,26.36,24.2512,7.35849,14.5964,0.608882,3.12574,55.6299,8.53624,2.23977,3.81121,1.12914,0.227978,0.0598176,0.1681600958108902,0.248357,1.20708,0.299091,0.734558,,,3.89554,0.50643,0.660933,746.530029296875,1.06222,0.721201,0.871102,"13346"
"Yennier Cano","BAL",2.60549,2.59721,0,3.68963,62.4977,0,12.0318,13.8255,64.9846,274.168,61.617,28.9577,26.641,6.11072,21.1026,1.16418,2.99289,61.6603,8.53961,2.9226,2.92192,0.846301,0.2249,0.0769698,0.14793018251657486,0.246397,1.27291,0.304475,0.7249,,,3.69215,0.504831,0.555498,328.7099914550781,1.59509,0.970748,1.06023,"25911"
"David Robertson","TEX",3.37438,3.62481,0,3.85861,57.325,0.00458362,9.01048,11.5011,59.6777,252.951,51.2449,27.8108,25.5859,7.58298,25.9112,1.10702,2.72983,68.1242,10.2738,3.90768,2.62913,1.14359,0.269317,0.102436,0.16688155382871628,0.228455,1.29288,0.293815,0.741589,,,4.06361,0.501956,0.516738,321.8399963378906,1.96894,0.817823,0.781631,"8241"
"Giovanny Gallegos","STL",3.19832,3.60038,0,3.92155,58.4879,0,5.37069,16.2432,60.4383,247.778,54.0139,28.6246,26.3346,8.97021,16.6748,0.703203,1.8186,66.2026,9.85838,2.48308,3.97022,1.33577,0.267185,0.0672972,0.19988762587308884,0.235575,1.1696,0.292279,0.723616,,,3.9117,0.501214,0.383593,537.8400268554688,2.37229,-1.37176,0.795965,"14986"
"Joe Jiménez","ATL",2.89785,2.31092,0,3.8494,60.4522,0,1.23351,13.2269,59.8499,248.424,52.4066,27.8244,25.5985,8.59615,19.4299,0.524418,3.02287,74.7721,11.2439,2.9218,3.8483,1.29266,0.300986,0.0782127,0.22277309000492096,0.231917,1.20028,0.307219,0.735964,,,3.74901,0.500091,0.549507,674.9299926757812,1.69744,-0.676852,0.70353,"15761"
"Fernando Cruz","CIN",1.97302,1.87788,0,4.22315,41.6119,0.444178,0,5.48064,44.576,188.9,37.8429,22.7356,20.9167,6.19868,19.4884,0.571831,2.29873,58.8106,11.874,3.93476,3.01773,1.25153,0.311332,0.103168,0.2081640064716339,0.226451,1.28615,0.309922,0.711068,,,3.89043,0.497887,0.296279,737.8200073242188,2.82739,0.0259393,0.650608,"7048"
"Kai-Wei Teng","SFG",3.09721,3.81588,2.10328,4.4246,38.0802,5.34364,0,1.36818,64.5487,283.388,59.328,34.493,31.7336,7.06687,31.5112,1.24434,5.35804,67.2741,9.38,4.3936,2.13492,0.985332,0.237392,0.111194,0.12619716674089432,0.240663,1.4073,0.303529,0.6961,,,4.30741,0.49756,0.437436,999,1.85338,-0.373531,0.3063,"sa3007229"
"Rich Hill",,4.27072,5.56524,2.89812,4.90633,15.401,13.9392,0,0,75.1303,326.603,77.2181,44.5187,40.9572,12.0771,27.7387,0.268666,3.90839,63.5208,7.60928,3.32287,2.28997,1.44674,0.19449,0.0849309,0.10955867171287537,0.261795,1.397,0.296962,0.686416,,,4.91752,0.488672,0.362714,748.8200073242188,1.85762,-0.953338,0.455413,"4806"
"Chad Green","TOR",4.43876,2.6047,0,3.87006,48.1918,0,1.01709,10.1602,50.4979,206.942,44.1812,23.6027,21.7144,6.93237,15.0525,1.78863,1.26478,57.6695,10.2782,2.68274,3.83122,1.23552,0.278674,0.0727376,0.20593629032373428,0.23177,1.17299,0.295571,0.719407,,,3.72503,0.488019,0.274457,700.1799926757812,2.65653,-0.691852,0.720965,"15552"
"Tyler Mahle","TEX",2.45568,2.21145,2.73294,4.22758,13.4403,7.23596,0,0.347844,43.271,181.053,38.813,22.0932,20.3257,7.30982,15.2406,0.138056,1.51311,44.5302,9.26188,3.16992,2.92181,1.52038,0.245951,0.0841778,0.16177336871623993,0.236234,1.24919,0.28013,0.729359,,,4.55449,0.487112,0.546617,648.3599853515625,2.34737,-1.2117,0.735373,"16358"
"Scott Barlow","CLE",3.53283,4.09353,0,3.73241,62.7333,0,3.04723,12.5781,66.2634,278.802,57.3807,29.8698,27.4802,7.35601,25.9111,1.74214,3.34611,74.2196,10.0806,3.51928,2.8644,0.999105,0.266209,0.0929373,0.17327219992876053,0.229942,1.25698,0.297821,0.731875,,,3.78264,0.484566,0.512592,480.07000732421875,1.64548,-0.452373,0.617818,"14993"
"Kevin Kelly","TBR",2.50406,2.07519,0,3.82647,44.2612,0,0.544549,5.77728,47.6622,199.711,44.7617,22.0263,20.2642,4.39275,12.8433,0.748512,3.88565,42.7805,8.0782,2.42519,3.33096,0.829479,0.214212,0.0643094,0.14990270882844925,0.244624,1.20861,0.297249,0.691451,,,3.71099,0.484338,0.42754,999,2.5841,0.520622,0.894364,"25679"
"Gabe Speier","SEA",2.01995,1.96431,0,3.67185,57.7037,0.00291875,0.774307,14.0255,54.0981,223.26,49.2046,23.9904,22.0712,6.32964,14.6901,2.04811,2.48103,58.8306,9.78732,2.44392,4.00477,1.05303,0.263507,0.0657983,0.1977085992693901,0.238754,1.18109,0.304231,0.725096,,,3.55334,0.480681,0.420265,999,3.28009,-0.771752,0.945971,"17170"
"Zack Thompson","STL",3.33566,3.83106,2.07176,4.2646,29.0265,6.13433,0.0374468,0.822196,57.3863,248.278,54.217,29.5567,27.1922,7.00369,25.2866,0.587082,2.35452,55.7171,8.73821,3.96574,2.20342,1.0984,0.224414,0.101848,0.1225658729672432,0.245729,1.38541,0.298976,0.716614,,,4.3448,0.478022,0.442163,613.489990234375,1.76962,-0.315063,0.394236,"25918"
"Dauri Moreta","PIT",3.46965,2.84135,0,4.06153,53.4354,0.00154546,1.23096,6.25474,56.2672,234.641,47.4622,27.6004,25.3923,7.35286,21.0805,1.07169,2.9235,64.9329,10.3861,3.37185,3.08023,1.1761,0.276733,0.0898416,0.1868911311030388,0.225327,1.21816,0.289909,0.702889,,,3.92565,0.477973,0.328599,731,2.23379,0.208572,0.600768,"21101"
"Trevor Bauer",,2.40578,2.67357,3.39412,3.93365,8.10092,8.10092,0,0,46.0117,190.082,38.9854,21.8592,20.1105,8.10784,15.815,0.486548,2.32659,49.476,9.67761,3.09344,3.12843,1.58591,0.260287,0.0832008,0.1770867258310318,0.226738,1.19101,0.270011,0.75815,,,4.57807,0.477489,0.780466,509.2900085449219,1.33256,0.526345,0.859954,"12703"
"Sixto Sánchez","MIA",2.12606,2.20604,0.642355,3.81562,28.0543,1.38197,0,0.86942,39.1803,164.383,37.4636,18.0552,16.6108,3.89247,11.5727,0.752997,1.72365,37.8396,8.69204,2.65833,3.26974,0.894129,0.230192,0.0704007,0.1597915142774582,0.247961,1.25155,0.306994,0.71079,,,3.63308,0.476133,0.421018,737.0900268554688,2.38784,-0.754812,0.908293,"19680"
"Jackson Rutledge","WSN",3.89692,5.30546,3.77925,5.27454,19.3429,14.6063,0,0.866447,80.7876,356.656,84.4611,51.4635,47.3464,13.0169,32.3536,0.583703,5.55753,59.993,6.68341,3.60429,1.85429,1.45012,0.16821,0.0907135,0.07749602943658829,0.26498,1.44595,0.290736,0.662852,,,5.27227,0.473322,0.191549,999,2.82822,0.0851004,0.827614,"26215"
"Lance McCullers Jr.","HOU",2.74379,2.0481,2.79274,3.81532,11.5424,6.29045,0,0.250676,38.7494,164.881,33.6411,17.8552,16.4268,4.31194,16.8737,0.185079,1.99311,38.922,9.04008,3.91912,2.30666,1.0015,0.236061,0.102339,0.13372214883565903,0.230396,1.30363,0.285358,0.734285,,,4.15342,0.473105,0.624457,689.530029296875,2.63108,0.5577,0.812126,"14120"
"Joe Boyle","OAK",5.58174,6.22604,5.87549,4.43005,25.8323,16.1798,0,0.88381,92.2924,408.326,76.5023,49.3792,45.4289,10.7152,59.9572,0.617846,4.21882,99.9382,9.74559,5.8468,1.66682,1.0449,0.244751,0.146837,0.09791417419910431,0.222293,1.47856,0.281747,0.716957,,,4.68473,0.468493,0.666548,437.0899963378906,2.31064,0.86568,0.987058,"29608"
"Craig Kimbrel","BAL",4.39817,4.25531,0,3.7215,63.622,0,23.3062,5.27612,63.6925,265.454,50.7664,28.627,26.3369,8.20981,26.4475,1.15984,3.60257,79.0537,11.1706,3.73714,2.98908,1.16008,0.297805,0.0996311,0.1981741562485695,0.215656,1.21229,0.287271,0.739299,,,3.86375,0.46797,0.500604,103.08999633789062,1.41666,-0.610022,1.41795,"6655"
"Colin Poche","TBR",5.36286,2.96685,0,3.78935,59.5698,0,2.76952,17.4063,58.192,241.893,48.91,26.6316,24.5011,7.65188,22.3556,1.02461,1.87044,61.8978,9.57314,3.45753,2.76878,1.18344,0.255889,0.0924196,0.16346973180770874,0.224701,1.22466,0.278551,0.737107,,,4.08603,0.465738,0.474497,633.6900024414062,2.84323,-0.172958,0.594632,"19403"
"Dylan Floro","WSN",3.20613,3.89479,0,4.24265,53.7623,0,2.14842,8.54909,53.2946,228.765,54.8999,27.3081,25.1234,5.3106,17.3474,2.03906,1.96339,48.319,8.15975,2.9295,2.78537,0.896814,0.211217,0.0758306,0.1353859156370163,0.262109,1.35562,0.318238,0.693374,,,3.82418,0.460786,0.234773,748.3800048828125,2.44967,-0.611026,0.536063,"13394"
"Paul Sewald","ARI",3.87639,2.87694,0,3.70829,62.969,0,29.7744,3.08494,63.2633,260.698,51.5881,28.3332,26.0665,8.95836,23.0822,1.92614,2.56397,76.6865,10.9096,3.28374,3.32232,1.27444,0.294159,0.0885401,0.20561861991882324,0.219475,1.18031,0.285327,0.745826,,,3.8877,0.460198,0.682002,81.51000213623047,2.33074,0.164559,1.83392,"13892"
"Spencer Turnbull","PHI",2.12921,3.64514,1.99713,4.9047,19.7358,8.30367,0,0.178792,52.1171,231.964,55.8574,30.8718,28.4021,6.61617,21.3723,0.360233,3.59447,43.5161,7.5147,3.69075,2.03609,1.14253,0.187599,0.0921365,0.09546206891536713,0.269846,1.48185,0.313908,0.682064,,,4.67259,0.457881,0.193702,704.2000122070312,12.3899,-1.85326,0.409343,"16207"
"Joey Lucchesi","NYM",2.86277,2.963,2.43667,4.28957,18.8509,7.28582,0,0.506367,48.5839,209.005,47.9799,25.1695,23.156,6.39361,18.2583,0.432835,1.87408,39.2822,7.27689,3.38228,2.15147,1.1844,0.187948,0.0873578,0.10059024393558502,0.254033,1.36338,0.290413,0.716891,,,4.5919,0.453939,0.546443,721.8900146484375,3.02444,0.836087,0.571045,"19320"
"Josh Winckowski","BOS",3.62955,3.55591,0.573461,4.17799,52.6848,1.80813,1.31201,13.3333,67.2551,289.787,68.7157,33.9361,31.2212,7.75127,23.3968,1.6106,2.63462,59.6587,7.98346,3.13094,2.54986,1.03727,0.205871,0.0807381,0.12513285130262375,0.260528,1.3696,0.310496,0.715922,,,4.14038,0.453902,0.534091,680.3800048828125,2.37101,-2.45454,0.410979,"22387"
"Brooks Raley","NYM",1.88658,2.33376,0,3.81814,60.9187,0,2.94464,17.7548,56.9942,242.383,50.3472,26.2816,24.1791,6.66432,22.6369,1.37876,4.11558,62.5175,9.87218,3.57461,2.76175,1.05237,0.257929,0.0933932,0.1645352840423584,0.233488,1.28055,0.298281,0.733692,,,3.98948,0.452435,0.520019,744.0399780273438,1.99077,-0.246543,0.783092,"10061"
"Andrew Kittredge","STL",3.97971,2.84119,0,3.75806,49.5094,0.132622,2.66808,9.43344,51.3014,212.581,49.709,23.2842,21.4215,6.26442,11.6671,0.76786,2.43069,43.532,7.63699,2.0468,3.73118,1.09899,0.204779,0.0548831,0.14989569038152695,0.250445,1.19638,0.292189,0.724098,,,3.96977,0.451387,0.491929,663.2000122070312,2.88336,0.778253,0.844476,"12828"
"Luis L. Ortiz","PIT",5.58444,6.89088,4.54311,4.84187,26.0511,18.3593,0,0.681989,105.714,469.397,110.737,61.8181,56.8726,14.4794,48.0595,0.5269,4.03006,78.6713,6.69771,4.09157,1.63695,1.23271,0.167601,0.102386,0.06521505117416382,0.265361,1.50213,0.296947,0.700077,,,5.02547,0.449834,0.72292,693.4000244140625,2.16567,1.55025,1.33183,"27646"
"Jake Odorizzi","TEX",3.69941,4.38688,3.21969,4.87089,12.3767,12.3767,0,0,64.3298,277.217,66.3564,37.8434,34.816,10.5041,21.8753,1.04436,2.42875,52.0183,7.27757,3.06044,2.37795,1.46956,0.187645,0.0789103,0.10873446613550186,0.262369,1.37155,0.293357,0.685312,,,4.89391,0.448219,0.35704,750.02001953125,2.12251,0.657372,0.333729,"6397"
"Kody Funderburk","MIN",3.99063,1.87027,0,3.61669,46.4396,0,0.28849,6.95376,51.3557,219.284,45.7513,22.4321,20.6375,4.45201,21.8304,0.773889,2.7706,56.5234,9.90564,3.82574,2.58921,0.780208,0.257764,0.0995531,0.15821079164743423,0.235005,1.31595,0.308879,0.735949,,,3.61785,0.447041,0.537311,748.7100219726562,2.40219,0.411925,0.690384,"24993"
"Angel Zerpa","KCR",2.62253,3.02558,1.52507,4.36397,26.7123,4.91031,0,1.03257,48.2984,206.198,49.1357,25.4556,23.4192,6.10083,14.7596,0.459888,2.23773,40.0986,7.47203,2.75034,2.71677,1.13684,0.194466,0.0715798,0.12288610637187958,0.259701,1.32293,0.30094,0.694432,,,4.29246,0.443493,0.382187,999,1.66844,-0.426661,0.599036,"22717"
"Jake Bird","COL",2.73568,3.2561,0,4.60544,58.4224,0.411357,0.895214,11.3926,64.8499,285.099,68.1685,36.0704,33.1848,6.87127,24.396,1.50073,4.46989,56.6538,7.86252,3.38573,2.32225,0.953609,0.198716,0.0855704,0.1131456047296524,0.266041,1.42737,0.318083,0.681106,,,4.2206,0.44211,0.461653,999,3.36643,-1.60062,0.390547,"21267"
"Slade Cecconi","ARI",2.27681,2.89211,2.22261,4.53292,27.0566,6.69606,0,0.871967,55.4276,234.269,56.1026,30.3441,27.9166,8.2961,14.2987,0.256865,3.12702,46.9707,7.62682,2.32173,3.28497,1.34707,0.2005,0.0610355,0.13946402072906494,0.258725,1.27015,0.295876,0.681399,,,4.44912,0.44002,0.393303,744.97998046875,1.60295,-1.07172,0.599654,"27500"
"Tyler Rogers","SFG",3.24576,3.65317,0,3.94473,63.9771,0,2.05124,17.1768,67.5815,286.421,68.6737,32.1969,29.6212,6.54416,18.2624,1.04201,3.4989,50.3262,6.70207,2.43205,2.75572,0.871503,0.175707,0.0637607,0.11194609105587006,0.259479,1.28639,0.299002,0.703821,,,3.99053,0.438221,0.521782,727.510009765625,2.41211,-0.110503,0.633828,"15541"
"Huascar Ynoa","ATL",3.07936,3.5532,2.38171,4.56221,22.4792,5.9503,0,0.573946,49.4382,212,47.3021,27.2401,25.0609,7.13481,19.3089,0.541039,2.0186,50.6967,9.2291,3.51509,2.62557,1.29886,0.239135,0.0910794,0.14805543422698975,0.24808,1.34736,0.30237,0.695326,,,4.37445,0.435848,0.362969,695.7100219726562,5.08425,-0.547334,0.40983,"20468"
"Luke Jackson","SFG",2.75455,2.86466,0,3.88605,54.1195,0,0.570196,10.8628,54.8062,234.059,49.7698,25.7222,23.6644,5.98577,22.9749,1.91844,2.3766,59.7854,9.81765,3.77283,2.6022,0.982952,0.255428,0.0981586,0.1572696939110756,0.238467,1.32731,0.306318,0.730565,,,3.88086,0.433376,0.410165,999,1.1349,0.724747,0.619863,"11752"
"Brandon Walter","BOS",1.54352,1.96727,1.66911,4.77092,10.2895,6.01259,0.0767955,0,39.5114,172.558,43.2538,22.7664,20.9451,5.23227,12.7803,0.299156,1.94133,30.2532,6.89114,2.91112,2.36718,1.19182,0.175321,0.0740633,0.10125789791345596,0.274041,1.41818,0.310757,0.68299,,,4.56296,0.430285,0.350625,999,3.28924,-1.13652,0.634349,"26056"
"Drew Smyly","CHC",4.7321,4.62452,1.57833,4.40865,44.3831,4.90815,0.252189,4.66193,70.4556,299.804,68.8923,37.5138,34.5127,11.7685,23.8372,0.581231,2.75299,69.8884,8.92754,3.04496,2.93191,1.5033,0.233114,0.0795093,0.15360455960035324,0.252155,1.31614,0.298208,0.724105,,,4.57479,0.428949,0.305134,627.6400146484375,2.71061,-0.964901,0.169945,"11760"
"Zach Davies","WSN",3.27223,4.8695,3.82897,5.20877,16.8803,16.8803,0,0,86.1536,381.466,92.6952,54.1973,49.8616,13.2855,36.5541,0.460395,2.6992,66.5649,6.95368,3.81861,1.821,1.38786,0.174498,0.0958254,0.07867222279310226,0.27087,1.50022,0.302672,0.678285,,,5.08133,0.428055,0.204969,999,2.83792,-0.288515,0.99129,"13183"
"Ryan Yarbrough","LAD",4.23817,3.97465,1.67472,4.56336,33.9507,4.8752,0.151216,0.934294,66.4063,280.84,69.3248,36.5985,33.6706,10.3787,14.1428,0.420787,4.79412,52.6275,7.13256,1.91677,3.72114,1.40661,0.187393,0.050359,0.13703396916389465,0.264696,1.25692,0.296365,0.679878,,,4.5573,0.427017,0.219763,614.1099853515625,1.45836,-0.704303,0.47129,"16502"
"Joan Adon","WSN",2.88227,6.28058,2.87888,5.21949,34.7516,10.5395,0,0.859643,77.9885,346.905,80.6117,49.1619,45.2289,10.6731,35.2928,1.85081,4.83369,66.8607,7.71583,4.07284,1.89446,1.2317,0.192735,0.101736,0.09099885076284409,0.262769,1.48617,0.305083,0.661066,,,4.86308,0.422652,-0.0139845,999,4.86777,-1.2898,0.800576,"22925"
"Trevor Stephan","CLE",4.51619,3.92668,0,3.94535,60.4909,0,1.63602,17.8248,63.8654,270.434,57.3003,30.4313,27.9968,7.61788,24.0661,1.227,3.85852,70.6167,9.95141,3.39142,2.93428,1.07352,0.261123,0.0889904,0.17213276028633118,0.23628,1.27403,0.302434,0.720425,,,3.90598,0.422364,0.403109,730.7999877929688,1.23014,-0.384554,0.424537,"19932"
"Noah Syndergaard",,3.71778,5.09925,3.68965,5.23003,14.5111,14.5111,0,0,77.6422,335.234,86.458,49.0424,45.119,13.4638,19.0394,0.286826,4.45427,52.074,6.03623,2.20698,2.73507,1.56068,0.155336,0.0567943,0.0985419861972332,0.27734,1.35876,0.29648,0.651544,,,5.07573,0.419184,0.184638,726.3599853515625,1.85781,0.337639,0.688156,"11762"
"Seranthony Domínguez","PHI",4.61805,4.00202,0,3.97698,59.7966,0,5.85621,14.2157,58.5602,250.848,52.5861,28.1272,25.877,7.18254,24.9619,0.643074,3.47576,61.5356,9.45728,3.83635,2.46518,1.10387,0.24531,0.09951,0.14579994976520538,0.236437,1.32424,0.295418,0.732242,,,4.20474,0.417064,0.469551,658.97998046875,1.80091,-1.09761,0.576268,"19249"
"Andrew Chafin","DET",2.60401,3.36137,0,3.94187,59.3268,0,2.98001,13.4487,55.9513,237.8,49.6434,26.6368,24.5059,6.09002,23.8225,0.49175,2.07509,61.7248,9.92869,3.83195,2.59103,0.979604,0.259566,0.100179,0.1593872681260109,0.234275,1.31303,0.302271,0.721114,,,3.85223,0.415402,0.340808,743.1099853515625,2.4844,-1.58111,0.644893,"12988"
"Danny Coulombe","BAL",3.89021,3.15196,0,3.7324,56.4403,0,1.63424,15.5622,54.3798,228.759,50.7101,24.513,22.5519,6.76545,18.3961,0.633774,1.95175,57.6862,9.54723,3.0446,3.13579,1.1197,0.25217,0.0804167,0.1717534288764,0.243317,1.27081,0.305256,0.747775,,,3.87332,0.414887,0.367339,741.6699829101562,1.0369,-0.349233,0.663466,"13293"
"Trevor Williams","WSN",4.81477,7.28279,4.43694,5.15733,32.1062,20.3345,0.00178309,0.783065,117.566,517.074,131.341,73.2281,67.3698,22.2013,39.6917,1.0123,5.09843,90.044,6.89309,3.0385,2.26859,1.69957,0.174141,0.0767621,0.09737931936979294,0.278098,1.45478,0.303134,0.698851,,,5.32111,0.410193,0.32899,750.4199829101562,3.8964,-1.98208,1.54207,"16977"
"Connor Phillips","CIN",1.83905,2.01112,2.05494,4.68955,16.8329,4.76543,0,0.231139,35.2111,154.343,31.6325,19.9426,18.3472,4.96752,18.7575,0.164767,1.84034,40.2453,10.2868,4.79444,2.14556,1.2697,0.260753,0.121532,0.13922150433063507,0.236514,1.43108,0.30119,0.700981,,,4.55806,0.409412,0.267673,607.7100219726562,1.92447,-0.531896,0.587028,"27649"
"Tommy Henry","ARI",4.33129,4.3172,4.28275,4.7876,23.8332,12.3737,0,0.668636,78.8339,344.597,79.8975,45.5827,41.9361,11.2264,32.7018,1.68875,3.37919,61.4586,7.01636,3.73337,1.87937,1.28165,0.178349,0.0948986,0.08345063030719757,0.258974,1.42831,0.291188,0.691731,,,4.92017,0.408824,0.438158,737.469970703125,2.25887,-1.29761,0.510714,"26285"
"Sam Moll","CIN",2.10665,2.09176,0,4.0224,54.5627,0.217979,0.727055,9.92154,52.9961,229.878,47.1616,25.7454,23.6857,5.99685,25.191,3.76568,3.837,57.7529,9.80782,4.27804,2.2926,1.01841,0.251232,0.109584,0.14164819568395615,0.23481,1.36524,0.300252,0.728728,,,4.18978,0.408615,0.45225,999,1.90228,-1.88944,0.620101,"14874"
"José Suarez","LAA",3.20986,4.18356,1.86812,4.6547,31.8325,6.63569,0,1.32393,60.8935,262.807,59.8832,34.232,31.4934,9.44261,23.627,1.02936,2.70581,55.7866,8.24521,3.49205,2.36114,1.39561,0.212272,0.0899023,0.12236985564231873,0.253234,1.37141,0.294552,0.701065,,,4.73597,0.40586,0.295943,737.9600219726562,2.54037,-1.22187,0.274917,"19911"
"José Leclerc","TEX",2.16982,2.60188,0,3.93255,59.2128,0,19.3832,8.06411,59.991,255.738,50.1026,28.4925,26.2131,7.89033,28.4674,1.17833,3.19374,68.244,10.2381,4.27075,2.39727,1.18373,0.266852,0.111315,0.15553687512874603,0.223596,1.3097,0.28533,0.741631,,,4.27302,0.405252,0.516681,181.92999267578125,2.25875,0.50972,1.41431,"14524"
"Scott Effross","NYY",2.43804,2.89334,0,3.75867,45.9137,0.000940283,1.44102,10.2142,47.2655,197.888,44.4071,21.456,19.7395,5.41602,13.9686,1.00884,2.44278,46.1468,8.78697,2.65981,3.3036,1.03128,0.233196,0.0705883,0.16260752081871033,0.244698,1.23506,0.300129,0.726862,,,3.83366,0.40494,0.473117,687.7100219726562,1.41409,-0.0206056,0.870245,"18384"
